"ORDEN,""IPAT"",""FECHA"",""AÑO"",""MES"",""DIA"",""GRAVEDAD"""
"1011,""A001115166"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1012,""A001115168"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1013,""A001115167"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1014,""A001115160"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""SOLO DAÑOS"""
"1015,""A001115155"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1016,""A001115175"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""SOLO DAÑOS"""
"1017,""A001115169"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1018,""A001115164"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""SOLO DAÑOS"""
"1019,""A001115148"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1020,""A001115154"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1021,""A001115173"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""SOLO DAÑOS"""
"1022,""A001115171"",""2020-02-11T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1023,""A001115192"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1024,""A001115176"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1025,""A001115198"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""CON HERIDOS"""
"1026,""A001115194"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1027,""A001115188"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""CON HERIDOS"""
"1028,""A001115190"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1029,""A001115180"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1030,""A001115193"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1031,""A001115179"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""CON HERIDOS"""
"1032,""A001115170"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1033,""A001115184"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1034,""A001115197"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1035,""A001038251"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""CON HERIDOS"""
"1036,""A001115199"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""CON HERIDOS"""
"1037,""A001038234"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1038,""A001115158"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1039,""A001115204"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""CON HERIDOS"""
"1040,""A001115205"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1041,""A001115157"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1042,""A001115182"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""SOLO DAÑOS"""
"1043,""A001115181"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""CON HERIDOS"""
"1044,""A001115191"",""2020-02-14T00:00:00.000"",""2020"",""2"",""viernes"",""CON MUERTOS"""
"1045,""A001115183"",""2020-02-17T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1046,""A001115210"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""SOLO DAÑOS"""
"1047,""A001115220"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1048,""A001115212"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1049,""A001115211"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1050,""A001115207"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1051,""A001115195"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1052,""A001115174"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""SOLO DAÑOS"""
"1053,""A001115216"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1054,""A001115209"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""SOLO DAÑOS"""
"1055,""A001115217"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1056,""A001115215"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1057,""A001115213"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1058,""A001115219"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1059,""A001115218"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1060,""A001115221"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""SOLO DAÑOS"""
"1061,""A001115201"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""SOLO DAÑOS"""
"1062,""A001115200"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON MUERTOS"""
"1063,""A001115189"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""SOLO DAÑOS"""
"1064,""A001115206"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""CON HERIDOS"""
"1065,""A001115208"",""2020-02-24T00:00:00.000"",""2020"",""2"",""lunes"",""SOLO DAÑOS"""
"1066,""A001115224"",""2020-02-25T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1067,""A001115229"",""2020-02-25T00:00:00.000"",""2020"",""2"",""martes"",""SOLO DAÑOS"""
"1068,""A001115214"",""2020-02-25T00:00:00.000"",""2020"",""2"",""martes"",""SOLO DAÑOS"""
"1069,""A001115231"",""2020-02-25T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1070,""A001115223"",""2020-02-25T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1071,""A001115222"",""2020-02-25T00:00:00.000"",""2020"",""2"",""martes"",""SOLO DAÑOS"""
"1072,""A001115228"",""2020-02-25T00:00:00.000"",""2020"",""2"",""martes"",""CON HERIDOS"""
"1073,""A001115202"",""2020-02-25T00:00:00.000"",""2020"",""2"",""martes"",""SOLO DAÑOS"""
"1074,""A001115227"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1075,""A001115234"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1076,""A001115203"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1077,""A001115226"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""SOLO DAÑOS"""
"1078,""A001115177"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1079,""A001115233"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1080,""A001115178"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1081,""A001115239"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1082,""A001115232"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1083,""A001115236"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1084,""A001115240"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1085,""A001115237"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1086,""A001115187"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""SOLO DAÑOS"""
"1087,""A001115242"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1088,""A001115230"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""SOLO DAÑOS"""
"1089,""A001115241"",""2020-03-05T00:00:00.000"",""2020"",""3"",""jueves"",""CON HERIDOS"""
"1090,""A001115238"",""2020-03-06T00:00:00.000"",""2020"",""3"",""viernes"",""CON HERIDOS"""
"1091,""A001115245"",""2020-03-06T00:00:00.000"",""2020"",""3"",""viernes"",""CON HERIDOS"""
"1092,""A001115247"",""2020-03-06T00:00:00.000"",""2020"",""3"",""viernes"",""CON HERIDOS"""
"1093,""A001115243"",""2020-03-06T00:00:00.000"",""2020"",""3"",""viernes"",""SOLO DAÑOS"""
"1094,""A001115246"",""2020-03-06T00:00:00.000"",""2020"",""3"",""viernes"",""CON HERIDOS"""
"1095,""A001115248"",""2020-03-06T00:00:00.000"",""2020"",""3"",""viernes"",""CON HERIDOS"""
"1096,""A001115244"",""2020-03-06T00:00:00.000"",""2020"",""3"",""viernes"",""CON HERIDOS"""
"1097,""A001115225"",""2020-03-06T00:00:00.000"",""2020"",""3"",""viernes"",""CON HERIDOS"""
"1098,""A001115256"",""2020-03-09T00:00:00.000"",""2020"",""3"",""lunes"",""CON HERIDOS"""
"1099,""A001115259"",""2020-03-09T00:00:00.000"",""2020"",""3"",""lunes"",""SOLO DAÑOS"""
"1100,""A001115185"",""2020-03-09T00:00:00.000"",""2020"",""3"",""lunes"",""CON MUERTOS"""
"1101,""A001115253"",""2020-03-09T00:00:00.000"",""2020"",""3"",""lunes"",""CON HERIDOS"""
"1102,""A001115254"",""2020-03-09T00:00:00.000"",""2020"",""3"",""lunes"",""CON HERIDOS"""
"1103,""A001115257"",""2020-03-09T00:00:00.000"",""2020"",""3"",""lunes"",""CON MUERTOS"""
"1104,""A001115258"",""2020-03-10T00:00:00.000"",""2020"",""3"",""martes"",""CON HERIDOS"""
"1105,""A001115260"",""2020-05-15T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1106,""A001115261"",""2020-05-15T00:00:00.000"",""2020"",""5"",""viernes"",""CON MUERTOS"""
"1107,""A001115249"",""2020-05-15T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1108,""A001038176"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""SOLO DAÑOS"""
"1109,""A001115255"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""CON HERIDOS"""
"1110,""A001115268"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""CON HERIDOS"""
"1111,""A001115263"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""SOLO DAÑOS"""
"1112,""A001115186"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""CON HERIDOS"""
"1113,""A001115266"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""SOLO DAÑOS"""
"1114,""A001115274"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""CON HERIDOS"""
"1115,""A001115273"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""CON HERIDOS"""
"1116,""A001115264"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""SOLO DAÑOS"""
"1117,""A001115262"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""CON HERIDOS"""
"1118,""A001115271"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""CON MUERTOS"""
"1119,""A001115272"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""CON HERIDOS"""
"1120,""A001115196"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""SOLO DAÑOS"""
"1121,""A001115250"",""2020-05-18T00:00:00.000"",""2020"",""5"",""lunes"",""SOLO DAÑOS"""
"1122,""A001115283"",""2020-05-22T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1123,""A001115277"",""2020-05-22T00:00:00.000"",""2020"",""5"",""viernes"",""SOLO DAÑOS"""
"1124,""A001115275"",""2020-05-22T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1125,""A001115278"",""2020-05-22T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1126,""A001115282"",""2020-05-22T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1127,""A001115288"",""2020-05-26T00:00:00.000"",""2020"",""5"",""martes"",""CON HERIDOS"""
"1128,""A001115251"",""2020-05-26T00:00:00.000"",""2020"",""5"",""martes"",""CON HERIDOS"""
"1129,""A001115269"",""2020-05-26T00:00:00.000"",""2020"",""5"",""martes"",""SOLO DAÑOS"""
"1130,""A001115265"",""2020-05-26T00:00:00.000"",""2020"",""5"",""martes"",""CON HERIDOS"""
"1131,""A001115291"",""2020-05-26T00:00:00.000"",""2020"",""5"",""martes"",""CON HERIDOS"""
"1132,""A001115287"",""2020-05-26T00:00:00.000"",""2020"",""5"",""martes"",""CON HERIDOS"""
"1133,""A001115286"",""2020-05-29T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1134,""A001115279"",""2020-05-29T00:00:00.000"",""2020"",""5"",""viernes"",""SOLO DAÑOS"""
"1135,""A001115285"",""2020-05-29T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1136,""A001038192"",""2020-05-29T00:00:00.000"",""2020"",""5"",""viernes"",""CON MUERTOS"""
"1137,""A001115298"",""2020-05-29T00:00:00.000"",""2020"",""5"",""viernes"",""CON HERIDOS"""
"1138,""A001115284"",""2020-05-29T00:00:00.000"",""2020"",""5"",""viernes"",""SOLO DAÑOS"""
"1139,""A001115270"",""2020-07-22T00:00:00.000"",""2020"",""7"",""miércoles"",""CON HERIDOS"""
"1140,""A001115297"",""2020-07-22T00:00:00.000"",""2020"",""7"",""miércoles"",""CON HERIDOS"""
"1141,""A001198414"",""2020-08-31T00:00:00.000"",""2020"",""8"",""lunes"",""SOLO DAÑOS"""
"1142,""A001115276"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1143,""A001198413"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1144,""A001198411"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1145,""A001115306"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1146,""A001115294"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1147,""A001115301"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1148,""A001115295"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1149,""A001198412"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1150,""A001115296"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1151,""A001115299"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1152,""A001115302"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1153,""A001198410"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1154,""A001115292"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1155,""A001115303"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1156,""A001115280"",""2020-09-07T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1157,""A001198529"",""2020-09-11T00:00:00.000"",""2020"",""9"",""viernes"",""CON HERIDOS"""
"1158,""A001198526"",""2020-09-11T00:00:00.000"",""2020"",""9"",""viernes"",""SOLO DAÑOS"""
"1159,""A001198425"",""2020-09-11T00:00:00.000"",""2020"",""9"",""viernes"",""CON HERIDOS"""
"1160,""A001198420"",""2020-09-11T00:00:00.000"",""2020"",""9"",""viernes"",""CON HERIDOS"""
"1161,""A001198528"",""2020-09-11T00:00:00.000"",""2020"",""9"",""viernes"",""CON HERIDOS"""
"1162,""A001115281"",""2020-09-11T00:00:00.000"",""2020"",""9"",""viernes"",""SOLO DAÑOS"""
"1163,""A001198530"",""2020-09-11T00:00:00.000"",""2020"",""9"",""viernes"",""CON HERIDOS"""
"1164,""A001198408"",""2020-09-14T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1165,""A001198417"",""2020-09-14T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1166,""A001198416"",""2020-09-14T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1167,""A001198419"",""2020-09-14T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1168,""A001198418"",""2020-09-14T00:00:00.000"",""2020"",""9"",""lunes"",""SOLO DAÑOS"""
"1169,""A001198423"",""2020-09-14T00:00:00.000"",""2020"",""9"",""lunes"",""CON HERIDOS"""
"1170,""A001198415"",""2020-09-15T00:00:00.000"",""2020"",""9"",""martes"",""SOLO DAÑOS"""
"1171,""A001198407"",""2020-09-15T00:00:00.000"",""2020"",""9"",""martes"",""SOLO DAÑOS"""
"1172,""A001115304"",""2020-09-17T00:00:00.000"",""2020"",""9"",""jueves"",""SOLO DAÑOS"""
"1173,""A001115305"",""2020-09-17T00:00:00.000"",""2020"",""9"",""jueves"",""SOLO DAÑOS"""
"1174,""A001115290"",""2020-09-17T00:00:00.000"",""2020"",""9"",""jueves"",""CON HERIDOS"""
"1175,""A001115293"",""2020-09-17T00:00:00.000"",""2020"",""9"",""jueves"",""SOLO DAÑOS"""
"1176,""A001115289"",""2020-09-17T00:00:00.000"",""2020"",""9"",""jueves"",""CON HERIDOS"""
"1177,""A001198540"",""2020-09-24T00:00:00.000"",""2020"",""9"",""jueves"",""CON HERIDOS"""
"1178,""A001198533"",""2020-09-24T00:00:00.000"",""2020"",""9"",""jueves"",""CON MUERTOS"""
"1179,""A001198538"",""2020-09-24T00:00:00.000"",""2020"",""9"",""jueves"",""CON HERIDOS"""
"1180,""A001198534"",""2020-09-24T00:00:00.000"",""2020"",""9"",""jueves"",""SOLO DAÑOS"""
"1181,""A001198422"",""2020-09-24T00:00:00.000"",""2020"",""9"",""jueves"",""SOLO DAÑOS"""
"1182,""A001198421"",""2020-09-24T00:00:00.000"",""2020"",""9"",""jueves"",""SOLO DAÑOS"""
"1183,""A001198550"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""CON HERIDOS"""
"1184,""A001198544"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""CON HERIDOS"""
"1185,""A001198553"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""CON HERIDOS"""
"1186,""A001198543"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""CON HERIDOS"""
"1187,""A001198554"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""CON HERIDOS"""
"1188,""A001198542"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""CON HERIDOS"""
"1189,""A001198541"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""SOLO DAÑOS"""
"1190,""A001198547"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""CON HERIDOS"""
"1191,""A001198536"",""2020-10-02T00:00:00.000"",""2020"",""10"",""viernes"",""CON MUERTOS"""
"1192,""A001198537"",""2020-10-05T00:00:00.000"",""2020"",""10"",""lunes"",""CON HERIDOS"""
"1193,""A001198535"",""2020-10-05T00:00:00.000"",""2020"",""10"",""lunes"",""CON HERIDOS"""
"1194,""A001198409"",""2020-10-05T00:00:00.000"",""2020"",""10"",""lunes"",""SOLO DAÑOS"""
"1195,""A001198561"",""2020-10-15T00:00:00.000"",""2020"",""10"",""jueves"",""CON HERIDOS"""
"1196,""A001198564"",""2020-10-15T00:00:00.000"",""2020"",""10"",""jueves"",""CON HERIDOS"""
"1197,""A001198552"",""2020-10-15T00:00:00.000"",""2020"",""10"",""jueves"",""SOLO DAÑOS"""
"1198,""A001198429"",""2020-11-09T00:00:00.000"",""2020"",""11"",""lunes"",""SOLO DAÑOS"""
"1199,""A001198560"",""2020-11-09T00:00:00.000"",""2020"",""11"",""lunes"",""CON HERIDOS"""
"1200,""A001198539"",""2020-11-09T00:00:00.000"",""2020"",""11"",""lunes"",""CON HERIDOS"""
"1201,""A001198531"",""2020-11-09T00:00:00.000"",""2020"",""11"",""lunes"",""CON HERIDOS"""
"1202,""A001198563"",""2020-11-09T00:00:00.000"",""2020"",""11"",""lunes"",""SOLO DAÑOS"""
"1203,""A001198565"",""2020-11-09T00:00:00.000"",""2020"",""11"",""lunes"",""CON HERIDOS"""
"1204,""A001198532"",""2020-11-10T00:00:00.000"",""2020"",""11"",""martes"",""SOLO DAÑOS"""
"1205,""A001198558"",""2020-11-10T00:00:00.000"",""2020"",""11"",""martes"",""CON HERIDOS"""
"1206,""A001198557"",""2020-11-10T00:00:00.000"",""2020"",""11"",""martes"",""CON MUERTOS"""
"1207,""A001198562"",""2020-11-10T00:00:00.000"",""2020"",""11"",""martes"",""SOLO DAÑOS"""
"1208,""A001198439"",""2021-01-05T00:00:00.000"",""2021"",""1"",""martes"",""CON HERIDOS"""
"1209,""A001198474"",""2021-01-05T00:00:00.000"",""2021"",""1"",""martes"",""CON HERIDOS"""
"1210,""A001198476"",""2021-01-05T00:00:00.000"",""2021"",""1"",""martes"",""CON HERIDOS"""
"1211,""A001198444"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""CON HERIDOS"""
"1212,""A001198472"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""CON HERIDOS"""
"1213,""A001198461"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""CON HERIDOS"""
"1214,""A001198473"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""CON HERIDOS"""
"1215,""A001198451"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""SOLO DAÑOS"""
"1216,""A001198464"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""SOLO DAÑOS"""
"1217,""A001198452"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""SOLO DAÑOS"""
"1218,""A001198447"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""SOLO DAÑOS"""
"1219,""A001198459"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""CON HERIDOS"""
"1220,""A001198465"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""SOLO DAÑOS"""
"1221,""A001198446"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""CON HERIDOS"""
"1222,""A001198460"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""SOLO DAÑOS"""
"1223,""A001198462"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""CON MUERTOS"""
"1224,""A001198468"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""SOLO DAÑOS"""
"1225,""A001198458"",""2021-01-06T00:00:00.000"",""2021"",""1"",""miércoles"",""CON HERIDOS"""
"1226,""A001198424"",""2021-01-14T00:00:00.000"",""2021"",""1"",""jueves"",""CON HERIDOS"""
"1227,""A001198487"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1228,""A001198475"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1229,""A001198463"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1230,""A001198545"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1231,""A001198484"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1232,""A001198456"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1233,""A001198486"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1234,""A001198478"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1235,""A001198449"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1236,""A001198492"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1237,""A001198489"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1238,""A001198493"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1239,""A001198488"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1240,""A001198483"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1241,""A001198440"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1242,""A001198495"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1243,""A001198469"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1244,""A001198485"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1245,""A001198479"",""2021-01-18T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1246,""A001198477"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1247,""A001198490"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1248,""A001115300"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1249,""A001198501"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1250,""A001198510"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1251,""A001198496"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1252,""A001198504"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1253,""A001198467"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1254,""A001198505"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1255,""A001198500"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""CON HERIDOS"""
"1256,""A001198497"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1257,""A001198502"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1258,""A001198466"",""2021-01-25T00:00:00.000"",""2021"",""1"",""lunes"",""SOLO DAÑOS"""
"1259,""A001198509"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""CON HERIDOS"""
"1260,""A001198515"",""2021-02-09T00:00:00.000"",""2021"",""2"",""martes"",""SOLO DAÑOS"""
