"RADICADO,""FECHA 1"",""HORA"",""DÍA DE LA SEMANA"",""CLASE"",""DIRECCIÓN"",""GRAVEDAD"",""BARRIO"",""DISEÑO"""
"15.168,""2019-08-02"",""10:15:00"",""VIERNES"",""ATROPELLO"",""diagonal 53 # 129 sur 84"",""HERIDOS"",""PARQUE LA LOCERIA"",""INTERSECCION"""
"15.169,""2019-08-02"",""3:10:00"",""VIERNES"",""CHOQUE"",""CARRERA 52 FRENTE AL # 129 SUR 39"",""HERIDOS"",""CENTRO"",""TRAMO DE VIA"""
"15.170,""2019-08-04"",""8:30:00"",""DOMINGO"",""CHOQUE"",""carrera 50 # 136 sur"",""DAÑOS"",""CRISTO REY"",""INTERSECCION"""
"15.171,""2019-08-04"",""8:25:00"",""DOMINGO"",""CHOQUE"",""CARRERA 54 # 138 SUR"",""DAÑOS"",""CRISTO REY"",""TRAMO DE VIA"""
"15.172,""2019-08-05"",""4:20:00"",""LUNES"",""OTRO"",""carrera 51 calle 117 b sur"",""HERIDOS"",""BELLAVISTA"",""TRAMO DE VIA"""
"15.173,""2019-08-05"",""9:45:00"",""LUNES"",""CHOQUE"",""CARRERA 54 FRENTE A # 131 SUR 54"",""DAÑOS"",""PARQUE LA LOCERIA"",""TRAMO DE VIA"""
"15.174,""2019-08-04"",""9:30:00"",""DOMINGO"",""CHOQUE"",""CARRERA 49 CALLE 134 SUR"",""HERIDOS"",""CENTRO"",""INTERSECCION"""
"15.175,""2019-08-01"",""6:10:00"",""JUEVES"",""CHOQUE"",""KM 52+380"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.177,""2019-08-02"",""3:00:00"",""VIERNES"",""CHOQUE"",""km 45+500 pintada medellin"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.178,""2019-08-02"",""7:05:00"",""VIERNES"",""CHOQUE"",""km 57 + 700 via pintada medellin"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.179,""2019-08-01"",""12:25:00"",""JUEVES"",""CHOQUE"",""Via Amaga Medellin km 87+000"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.180,""2019-08-03"",""11:25:00"",""SABADO"",""CHOQUE"",""Via La Pintada Medellin km 42+850"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.181,""2019-08-06"",""8:30:00"",""MARTES"",""CHOQUE"",""vi ala clara km 1"",""DAÑOS"",""LA CLARA"",""TRAMO DE VIA"""
"15.182,""2019-08-07"",""5:55:00"",""MIERCOLES"",""CHOQUE"",""CARRERA 50 CALLE 127 SUR"",""HERIDOS"",""CENTRO"",""INTERSECCION"""
"15.183,""2019-08-07"",""2:00:00"",""MIERCOLES"",""CHOQUE"",""KM 3 VIA AMAGA SECTOR LA TOLVA"",""HERIDOS"",""LA TOLVA"",""INTERSECCION"""
"15.184,""2019-08-07"",""12:50:00"",""MIERCOLES"",""CHOQUE"",""LA PINTADA MEDELIN KM 58"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.185,""2019-08-09"",""12:30:00"",""VIERNES"",""CHOQUE"",""km45+380 via la pintada medellin"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.186,""2019-08-09"",""7:00:00"",""VIERNES"",""ATROPELLO"",""CALLE 129 SUR 54-90 LA PLANTA"",""HERIDOS"",""PARQUE LA LOCERIA"",""TRAMO DE VIA"""
"15.187,""2019-08-09"",""7:00:00"",""VIERNES"",""CHOQUE"",""CARRERA 50 # 121-70"",""DAÑOS"",""LA INMACULADA"",""TRAMO DE VIA"""
"15.188,""2019-08-09"",""2:00:00"",""VIERNES"",""CHOQUE"",""carrera 50 calle 140 sur 42"",""DAÑOS"",""LOS CEREZOZ"",""TRAMO DE VIA"""
"15.189,""2019-08-10"",""6:50:00"",""SABADO"",""CHOQUE"",""LA MANSA PRIMAVERA KM 88+355"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.190,""2019-08-13"",""7:30:00"",""MARTES"",""CHOQUE"",""VEREDA LA CALLE"",""HERIDOS"",""LA CALLE"",""TRAMO DE VIA"""
"15.191,""2019-08-12"",""10:45:00"",""LUNES"",""CHOQUE"",""calle 128 sur # 46-20"",""DAÑOS"",""OLAYA HERRERA"",""TRAMO DE VIA"""
"15.192,""2019-08-13"",""3:50:00"",""MARTES"",""CHOQUE"",""carrera 48 a frente al # 127 sur 37"",""DAÑOS"",""OLAYA HERRERA"",""TRAMO DE VIA"""
"15.193,""2019-08-14"",""5:50:00"",""MIERCOLES"",""CHOQUE"",""carrer a50 # 108 b sur 90"",""HERIDOS"",""LA RAYA"",""TRAMO DE VIA"""
"15.194,""2019-08-14"",""10:30:00"",""MIERCOLES"",""CHOQUE"",""calle 129 a sur # 55 a 20"",""DAÑOS"",""LA PLANTA"",""TRAMO DE VIA"""
"15.195,""2019-08-16"",""4:00:00"",""VIERNES"",""CHOQUE"",""LA PINTADA MEDELLIN KM 47+270"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.196,""2019-08-14"",""9:00:00"",""MIERCOLES"",""CHOQUE"",""Pintada- Medellin Km 44+600"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.197,""2019-08-15"",""3:15:00"",""JUEVES"",""CHOQUE"",""KM 50 +00 Via Pintada Medellin"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.198,""2019-08-15"",""1:30:00"",""JUEVES"",""CHOQUE"",""Diagonal 53 con 128 B sur"",""DAÑOS"",""LA DOCENA"",""INTERSECCION"""
"15.199,""2019-08-16"",""8:10:00"",""VIERNES"",""ATROPELLO"",""carrera 48 con 134 sur"",""HERIDOS"",""LA PLAYITA"",""INTERSECCION"""
"15.200,""2019-08-15"",""4:42:00"",""JUEVES"",""CHOQUE"",""CARRERA 48 CON 129 SUR"",""HERIDOS"",""CENTRO"",""TRAMO DE VIA"""
"15.201,""2019-08-16"",""8:30:00"",""VIERNES"",""CHOQUE"",""LA MANSA PRIMAVERA KM 94+100"",""MUERTOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.202,""2019-08-16"",""12:10:00"",""VIERNES"",""CHOQUE"",""KM 92 + 900 VIA LA MANSA PRIMAVERA"",""DAÑOS"",""LA VARIANTE"",""PUENTE"""
"15.203,""2019-08-17"",""10:50:00"",""SABADO"",""CHOQUE"",""CALLE 135 A SUR 14"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.204,""2019-08-17"",""5:40:00"",""SABADO"",""CHOQUE"",""carrera 49 # 140 a sur 40"",""DAÑOS"",""LOS CEREZOZ"",""TRAMO DE VIA"""
"15.205,""2019-08-18"",""11:00:00"",""DOMINGO"",""CHOQUE"",""carrera 54 con 130 sur"",""DAÑOS"",""PARQUE LA LOCERIA"",""INTERSECCION"""
"15.206,""2019-08-19"",""8:55:00"",""LUNES"",""CHOQUE"",""Pintada -Medellin km 51+790"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.207,""2019-08-20"",""2:05:00"",""MARTES"",""CHOQUE"",""La mansa primavera km 56+00"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.208,""2019-08-22"",""10:20:00"",""JUEVES"",""CHOQUE"",""carrera 50 # 122 sur 22"",""HERIDOS"",""LA INMACULADA"",""INTERSECCION"""
"15.209,""2019-08-21"",""4:30:00"",""MIERCOLES"",""CHOQUE"",""Pintada Medellin km47+660"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.210,""2019-08-22"",""8:40:00"",""JUEVES"",""CHOQUE"",""CRA 48 CON CL 134 SUR"",""DAÑOS"",""LA PLAYITA"",""INTERSECCION"""
"15.211,""2019-08-22"",""9:00:00"",""JUEVES"",""ATROPELLO"",""Via Medellin Pintada km 88+400"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.212,""2019-08-23"",""9:00:00"",""VIERNES"",""CHOQUE"",""CALLE 134 SUR FRENTE AL # 46-66"",""DAÑOS"",""LA PLAYITA"",""TRAMO DE VIA"""
"15.213,""2019-08-25"",""8:15:00"",""DOMINGO"",""CHOQUE"",""CRA 48 A SUR 127"",""DAÑOS"",""OLAYA HERRERA"",""INTERSECCION"""
"15.214,""2019-08-23"",""8:50:00"",""VIERNES"",""CHOQUE"",""KM87+200"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.215,""2019-08-24"",""11:00:00"",""SABADO"",""CHOQUE"",""KM 94+800 VIA LA MANSA PRIMAVERA"",""DAÑOS"",""LA VARIANTE"",""INTERSECCION"""
"15.216,""2019-08-24"",""1:00:00"",""SABADO"",""CHOQUE"",""via la mansa primavera km88+00"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.217,""2019-08-24"",""9:10:00"",""SABADO"",""CHOQUE"",""calle 128 sur frente al # 10-196"",""DAÑOS"",""ANDA LUCIA"",""TRAMO DE VIA"""
"15.218,""2019-08-25"",""7:40:00"",""DOMINGO"",""CHOQUE"",""LA YUNKE, CARRERA 50 # 117 SUR 156"",""HERIDOS"",""LA RAYA"",""TRAMO DE VIA"""
"15.219,""2019-08-25"",""1:22:00"",""DOMINGO"",""CHOQUE"",""Carrera 53 con 115 sur"",""DAÑOS"",""POMBAL"",""INTERSECCION"""
"15.220,""2019-08-26"",""9:00:00"",""LUNES"",""CHOQUE"",""calle 134 sur # 48-63"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.221,""2019-08-25"",""8:10:00"",""DOMINGO"",""ATROPELLO"",""carrera 50 calle 117 sur 53"",""HERIDOS"",""CENTRO"",""TRAMO DE VIA"""
"15.222,""2019-08-26"",""6:15:00"",""LUNES"",""CHOQUE"",""CARRERA 50 CON 107 SUR"",""HERIDOS"",""LA RAYA"",""INTERSECCION"""
"15.223,""2019-08-29"",""1:50:00"",""JUEVES"",""CHOQUE"",""CARRERA 50 CON 132 SUR"",""DAÑOS"",""CENTRO"",""INTERSECCION"""
"15.224,""2019-08-29"",""5:45:00"",""JUEVES"",""CHOQUE"",""via la pintada medellin km54+100"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.225,""2019-08-29"",""4:20:00"",""JUEVES"",""CHOQUE"",""calle 128 sur 44-40"",""DAÑOS"",""ANDA LUCIA"",""INTERSECCION"""
"15.226,""2019-08-26"",""8:50:00"",""LUNES"",""CHOQUE"",""CARRERA 50 # 146 SUR 396"",""DAÑOS"",""PRIMAVERA"",""TRAMO DE VIA"""
"15.227,""2019-08-30"",""6:00:00"",""VIERNES"",""CHOQUE"",""CARRERA 50 CON 142 SUR"",""DAÑOS"",""MANDALAY"",""INTERSECCION"""
"15.230,""2019-09-01"",""2:30:00"",""DOMINGO"",""CHOQUE"",""km 57+200"",""DAÑOS"",""LA VARIANTE"",""INTERSECCION"""
"15.231,""2019-09-01"",""8:45:00"",""DOMINGO"",""CHOQUE"",""Via la Pintada Medellin"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.232,""2019-09-01"",""6:20:00"",""DOMINGO"",""CHOQUE"",""VEREDA EL CANO"",""DAÑOS"",""LA YUNKE"",""TRAMO DE VIA"""
"15.233,""2019-09-02"",""9:25:00"",""LUNES"",""CHOQUE"",""VIA PINTADA MEDELLIN KM 54+000"",""HERIDOS"",""LA VARIANTE"",""INTERSECCION"""
"15.234,""2019-09-02"",""1:35:00"",""LUNES"",""CHOQUE"",""calle 128 sur # 46-104"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.235,""2019-09-03"",""4:25:00"",""MARTES"",""CHOQUE"",""diagonal 53 con 127 sur"",""DAÑOS"",""LA DOCENA"",""INTERSECCION"""
"15.236,""2019-08-29"",""6:00:00"",""JUEVES"",""CHOQUE"",""pintada medellin km 48+460"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.237,""2019-09-05"",""5:40:00"",""JUEVES"",""ATROPELLO"",""CARRERA 50 AL FRENTE 106 SUR 61"",""HERIDOS"",""LA RAYA"",""TRAMO DE VIA"""
"15.238,""2019-08-30"",""7:00:00"",""VIERNES"",""ATROPELLO"",""VIA  AMAGA MEDELLIN KM 93 + 050"",""MUERTOS"",""LA TOLVA"",""TRAMO DE VIA"""
"15.239,""2019-09-04"",""4:40:00"",""MIERCOLES"",""CHOQUE"",""VIA LA MANSA PRIMAVERA KM 89 + 800"",""HERIDOS"",""LA VARIANTE"",""INTERSECCION"""
"15.240,""2019-09-05"",""8:50:00"",""JUEVES"",""CHOQUE"",""sena la salada km 6 caldas pintada"",""DAÑOS"",""LA SALADA"",""TRAMO DE VIA"""
"15.241,""2019-09-06"",""8:50:00"",""VIERNES"",""CHOQUE"",""CARRERA 51 CON 129 SUR"",""HERIDOS"",""CENTRO"",""INTERSECCION"""
"15.242,""2019-09-07"",""10:35:00"",""SABADO"",""CHOQUE"",""CARRERA 50 CON CALLE 113 SUR 101"",""HERIDOS"",""LA RAYA"",""TRAMO DE VIA"""
"15.243,""2019-09-08"",""9:27:00"",""DOMINGO"",""VOLCAMIENTO"",""carrera 50 # 108 sur 151"",""HERIDOS"",""LA RAYA"",""TRAMO DE VIA"""
"15.244,""2019-09-06"",""5:00:00"",""VIERNES"",""CHOQUE"",""VIA LA MANSA PRIMAVERA KM 89+000"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.245,""2019-09-06"",""7:20:00"",""VIERNES"",""CHOQUE"",""VIA LA PINTADA MEDELLIN KM 45+080"",""DAÑOS"",""ALTO DE MINAS"",""TRAMO DE VIA"""
"15.246,""2019-09-06"",""4:10:00"",""VIERNES"",""CHOQUE"",""VIA MEDELLIN PINTADA KM57+300"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.247,""2019-09-07"",""8:20:00"",""SABADO"",""CHOQUE"",""LA MANSA PRIMAVERA KM 87+200"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.248,""2019-09-08"",""10:40:00"",""DOMINGO"",""CHOQUE"",""carrera 49 con 141 sur"",""DAÑOS"",""LOS CEREZOZ"",""INTERSECCION"""
"15.249,""2019-09-07"",""1:00:00"",""SABADO"",""CHOQUE"",""CARRERA 50 CON 130 SUR"",""DAÑOS"",""CENTRO"",""INTERSECCION"""
"15.250,""2019-09-09"",""5:40:00"",""LUNES"",""CHOQUE"",""carrera 54 # 124 sur frente de 23"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.251,""2019-09-10"",""4:40:00"",""MARTES"",""CHOQUE"",""CARRERA 50 CALLE 127 SUR"",""HERIDOS"",""CENTRO"",""PASO INFERIOR"""
"15.252,""2019-09-09"",""4:30:00"",""LUNES"",""CHOQUE"",""CARRERA 50 FRENTE 139 SUR"",""DAÑOS"",""MANDALAY"",""TRAMO DE VIA"""
"15.253,""2019-09-11"",""2:10:00"",""MIERCOLES"",""CHOQUE"",""CARRERA 50 # 127 SUR 43"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.254,""2019-09-11"",""9:00:00"",""MIERCOLES"",""CHOQUE"",""km 45+550 la pintada medellin"",""DAÑOS"",""ALTO DE MINAS"",""TRAMO DE VIA"""
"15.255,""2019-09-13"",""10:30:00"",""VIERNES"",""CHOQUE"",""CARRERA 50 114 SUR 87"",""DAÑOS"",""LA YUNKE"",""TRAMO DE VIA"""
"15.256,""2019-09-14"",""6:20:00"",""SABADO"",""CHOQUE"",""km 2 vi a angelopolis"",""HERIDOS"",""LA VALERIA"",""TRAMO DE VIA"""
"15.257,""2019-09-14"",""4:40:00"",""SABADO"",""CHOQUE"",""carrera 50 cl 135 a sur"",""HERIDOS"",""CRISTO REY"",""INTERSECCION"""
"15.258,""2019-09-14"",""2:20:00"",""SABADO"",""CHOQUE"",""CARRERA 50 # 145 SUR 83"",""DAÑOS"",""LOS CEREZOZ"",""TRAMO DE VIA"""
"15.259,""2019-09-12"",""10:50:00"",""JUEVES"",""CHOQUE"",""km 42 + 840 la pintada medellin"",""DAÑOS"",""ALTO DE MINAS"",""TRAMO DE VIA"""
"15.260,""2019-09-12"",""5:45:00"",""JUEVES"",""CHOQUE"",""CARRERA 49 CON CALLE 131 SUR"",""DAÑOS"",""CENTRO"",""INTERSECCION"""
"15.261,""2019-09-15"",""11:50:00"",""DOMINGO"",""CHOQUE"",""carrera 49 # 134 sur"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.262,""2019-09-15"",""4:00:00"",""DOMINGO"",""CHOQUE"",""CARRERA 50 FRENTE AL # 119 SUR 100"",""HERIDOS"",""LA INMACULADA"",""TRAMO DE VIA"""
"15.263,""2019-09-16"",""10:40:00"",""LUNES"",""CHOQUE"",""VIA LA MANSA PRIMAVERA KM 94+000"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.264,""2019-09-13"",""8:30:00"",""VIERNES"",""CHOQUE"",""km 58 + 500 pintada medellin"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.265,""2019-09-16"",""4:40:00"",""LUNES"",""ATROPELLO"",""calle 131 sur # 48-23"",""HERIDOS"",""CENTRO"",""TRAMO DE VIA"""
"15.266,""2019-09-16"",""1:00:00"",""LUNES"",""ATROPELLO"",""calle 128 sur # 46-84"",""HERIDOS"",""OLAYA HERRERA"",""TRAMO DE VIA"""
"15.267,""2019-09-16"",""10:40:00"",""LUNES"",""CHOQUE"",""CARRERA 50 # 106 SUR 22"",""DAÑOS"",""LA RAYA"",""INTERSECCION"""
"15.268,""2019-09-16"",""5:15:00"",""LUNES"",""CHOQUE"",""CARRERA 48 CALLE 134 SUR"",""HERIDOS"",""LA PLAYITA"",""INTERSECCION"""
"15.269,""2019-09-16"",""5:20:00"",""LUNES"",""CHOQUE"",""carrera 50 cale 133 sur"",""DAÑOS"",""CENTRO"",""INTERSECCION"""
"15.270,""2019-09-18"",""8:40:00"",""MIERCOLES"",""CHOQUE"",""CALDAD ANGELOPOLIS KM 2 +200"",""DAÑOS"",""EL RAIZAL"",""TRAMO DE VIA"""
"15.271,""2019-09-18"",""9:10:00"",""MIERCOLES"",""VOLCAMIENTO"",""CARRERA 48 CON CALLE 128 SUR"",""DAÑOS"",""CENTRO"",""INTERSECCION"""
"15.272,""2019-09-20"",""12:20:00"",""VIERNES"",""CHOQUE"",""CARRERA 50 # 138 SUR 58"",""DAÑOS"",""BARRIO OBRERO"",""TRAMO DE VIA"""
"15.273,""2019-09-17"",""9:00:00"",""MARTES"",""CHOQUE"",""KM58+00"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.274,""2019-09-19"",""12:30:00"",""JUEVES"",""CHOQUE"",""CARRERA 50 128 SUR"",""DAÑOS"",""CENTRO"",""INTERSECCION"""
"15.275,""2019-09-19"",""6:00:00"",""JUEVES"",""CHOQUE"",""KM 44 + 100 PINTADA MEDELLIN"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.276,""2019-09-21"",""11:10:00"",""SABADO"",""CHOQUE"",""carrera 50 # 146 sur 370"",""DAÑOS"",""PRIMAVERA"",""TRAMO DE VIA"""
"15.277,""2019-09-15"",""10:20:00"",""DOMINGO"",""CHOQUE"",""carrera 54 # 127 sur"",""HERIDOS"",""CENTRO"",""TRAMO DE VIA"""
"15.278,""2019-09-20"",""12:55:00"",""VIERNES"",""CHOQUE"",""CARRERA 50 # 117 SUR 162"",""DAÑOS"",""BELLAVISTA"",""TRAMO DE VIA"""
"15.279,""2019-09-22"",""9:55:00"",""DOMINGO"",""CHOQUE"",""VIA LA PINTADA MEDELLIN KM 47+885"",""HERIDOS"",""ALTO DE MINAS"",""TRAMO DE VIA"""
"15.280,""2019-09-23"",""2:00:00"",""LUNES"",""CHOQUE"",""vereda la chuscala"",""HERIDOS"",""LA CHUSCALA"",""TRAMO DE VIA"""
"15.281,""2019-09-20"",""1:30:00"",""VIERNES"",""CHOQUE"",""km 57+450"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.282,""2019-09-23"",""4:40:00"",""LUNES"",""CHOQUE"",""LA PINTADA MEDELLIN KM 56+850"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.283,""2019-09-25"",""2:05:00"",""MIERCOLES"",""CHOQUE"",""calle 128 sur # 50-22"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.284,""2019-09-20"",""3:00:00"",""VIERNES"",""CHOQUE"",""via pintada medellin km57+040"",""DAÑOS"",""LA MIEL"",""PUENTE"""
"15.285,""2019-09-26"",""9:40:00"",""JUEVES"",""CAIDA OCUPANTE"",""CARRERA 48 CON 131 SUR"",""HERIDOS"",""CENTRO"",""INTERSECCION"""
"15.286,""2019-09-24"",""9:10:00"",""MARTES"",""CHOQUE"",""cra 48 con cl 138 sur"",""DAÑOS"",""FELIPE ECHAVARRIA"",""INTERSECCION"""
"15.287,""2019-09-26"",""3:20:00"",""JUEVES"",""CHOQUE"",""CALLE 128 SUR 51"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.288,""2019-09-18"",""3:30:00"",""MIERCOLES"",""CHOQUE"",""KM58+500 PINTADA MEDELLIN"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.289,""2019-09-25"",""2:10:00"",""MIERCOLES"",""CHOQUE"",""KM 47+145"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.290,""2019-09-27"",""7:00:00"",""VIERNES"",""CHOQUE"",""km 93+100 La Mansa Primavera"",""DAÑOS"",""LA VARIANTE"",""INTERSECCION"""
"15.291,""2019-09-27"",""4:10:00"",""VIERNES"",""CHOQUE"",""CARRERA 49 CL 139 SUR"",""DAÑOS"",""LOS CEREZOZ"",""INTERSECCION"""
"15.292,""2019-09-28"",""8:00:00"",""SABADO"",""CHOQUE"",""km 43 + 980"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.293,""2019-09-28"",""12:55:00"",""SABADO"",""CHOQUE"",""km50+940 via pintada medelin"",""HERIDOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.294,""2019-09-29"",""12:10:00"",""DOMINGO"",""ATROPELLO"",""CARRERA 50 CALLE 140 SUR"",""HERIDOS"",""MANDALAY"",""TRAMO DE VIA"""
"15.295,""2019-09-28"",""7:55:00"",""SABADO"",""CHOQUE"",""CRA 53 CON 130 SUR"",""DAÑOS"",""PARQUE LA LOCERIA"",""INTERSECCION"""
"15.296,""2019-09-30"",""4:37:00"",""LUNES"",""ATROPELLO"",""CARRERA 50 CL 125 SUR 46"",""HERIDOS"",""OLAYA HERRERA"",""TRAMO DE VIA"""
"15.298,""2019-09-30"",""6:10:00"",""LUNES"",""CHOQUE"",""CARRERA 50 # 109 SUR 124"",""DAÑOS"",""POMBAL"",""TRAMO DE VIA"""
"15.299,""2019-09-28"",""4:45:00"",""SABADO"",""CHOQUE"",""carrera 50 calle 122 sur"",""HERIDOS"",""LA INMACULADA"",""TRAMO DE VIA"""
"15.300,""2019-09-30"",""10:00:00"",""LUNES"",""CHOQUE"",""KM 57+900 PINTADA MEDELLIN"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.301,""2019-10-01"",""5:50:00"",""MARTES"",""CHOQUE"",""CARRERA 44 A CON 126 SUR 05"",""DAÑOS"",""ANDA LUCIA"",""TRAMO DE VIA"""
"15.302,""2019-10-02"",""12:39:00"",""MIERCOLES"",""CHOQUE"",""carrera 50 con 117 sur 10"",""HERIDOS"",""POMBAL"",""TRAMO DE VIA"""
"15.303,""2019-10-02"",""11:30:00"",""MIERCOLES"",""CHOQUE"",""PARQUEADERO LOS LAGOS"",""DAÑOS"",""LA SALADA"",""LOTE O PREDIO"""
"15.304,""2019-09-02"",""12:30:00"",""LUNES"",""CHOQUE"",""vereda la miel el pesebre"",""DAÑOS"",""LA MIEL"",""TRAMO DE VIA"""
"15.305,""2019-10-03"",""9:30:00"",""JUEVES"",""CHOQUE"",""carrera 50 calle 122 sur"",""DAÑOS"",""LA INMACULADA"",""INTERSECCION"""
"15.306,""2019-09-30"",""10:30:00"",""LUNES"",""CHOQUE"",""calle 130 sur co 55"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.307,""2019-10-06"",""11:30:00"",""DOMINGO"",""CHOQUE"",""vereda urapanes"",""DAÑOS"",""LA TOLVA"",""TRAMO DE VIA"""
"15.308,""2019-10-06"",""4:25:00"",""DOMINGO"",""CHOQUE"",""CALLE 132 SUR # 51-57"",""DAÑOS"",""EL SOCORRO"",""TRAMO DE VIA"""
"15.309,""2019-10-05"",""11:40:00"",""SABADO"",""CHOQUE"",""carrera 51 cl 132 sur"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.310,""2019-10-07"",""4:00:00"",""LUNES"",""CHOQUE"",""carrera 50 con calle 136 sur"",""HERIDOS"",""CRISTO REY"",""TRAMO DE VIA"""
"15.311,""2019-10-01"",""5:55:00"",""MARTES"",""CHOQUE"",""KM 48 + 850"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.312,""2019-10-04"",""8:00:00"",""VIERNES"",""CHOQUE"",""KILOMETRO 47 + 145"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.313,""2019-10-06"",""8:40:00"",""DOMINGO"",""CHOQUE"",""KM 42+800 PINTADA MEDELLIN"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.314,""2019-10-08"",""10:20:00"",""MARTES"",""ATROPELLO"",""CARRERA 50 CON CALLE 127 SUR"",""HERIDOS"",""CENTRO"",""INTERSECCION"""
"15.315,""2019-10-08"",""9:00:00"",""MARTES"",""CHOQUE"",""CARRERA 50 FRENTE AL # 127 SUR 17"",""DAÑOS"",""CENTRO"",""TRAMO DE VIA"""
"15.316,""2019-10-09"",""11:35:00"",""MIERCOLES"",""CHOQUE"",""CARRERA 50 CON CALLE 134 SUR"",""DAÑOS"",""CRISTO REY"",""TRAMO DE VIA"""
"15.317,""2019-10-10"",""11:30:00"",""JUEVES"",""CHOQUE"",""CARRERA 45 CON 135 SUR 400"",""DAÑOS"",""LA VARIANTE"",""LOTE O PREDIO"""
"15.318,""2019-10-03"",""7:30:00"",""JUEVES"",""CHOQUE"",""km 43+030 via pintada medellin"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.319,""2019-10-04"",""2:00:00"",""VIERNES"",""CHOQUE"",""PINTADA MEDELLIN KM 46+200"",""DAÑOS"",""EL SESENTA"",""TRAMO DE VIA"""
"15.320,""2019-10-07"",""7:10:00"",""LUNES"",""VOLCAMIENTO"",""pintada medellin km43+115"",""DAÑOS"",""ALTO DE MINAS"",""TRAMO DE VIA"""
"15.321,""2019-10-10"",""2:50:00"",""JUEVES"",""CHOQUE"",""VIA PINTADA MEDELLIN KM 47+040"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.322,""2019-10-11"",""7:30:00"",""VIERNES"",""CHOQUE"",""CARRERA 50 CALLE 127 SUR"",""HERIDOS"",""CENTRO"",""INTERSECCION"""
"15.323,""2019-10-05"",""10:10:00"",""SABADO"",""CHOQUE"",""KM 58+900 VIA PINTADA MEDELLIN"",""DAÑOS"",""LA VARIANTE"",""TRAMO DE VIA"""
"15.324,""2019-10-11"",""11:20:00"",""VIERNES"",""CHOQUE"",""KM 46+100 RUTA 2509"",""DAÑOS"",""ALTO DE MINAS"",""TRAMO DE VIA"""
